timestamp,supply_temp_c,return_temp_c,pump1_flow_m3h,pump2_flow_m3h,pump3_flow_m3h,chiller1_power_kw,chiller2_power_kw,AHU-03_FAULT,CHILLER-02_FAULT,PUMP-03_FAULT,cop_chiller1,cop_chiller2
2024-03-01 04:10:00,7.4348,12.872399999999999,51.831,49.75,53.2675,208.7,191.2,False,False,False,2.3422626650748013,2.5566434006334258
2024-03-01 04:15:00,7.480199999999999,12.7926,51.428999999999995,50.315,52.973,208.8,203.2,False,False,False,2.285294080954661,2.348274626492782
2024-03-01 04:20:00,7.399800000000001,12.840800000000002,52.635000000000005,50.419,53.503,213.6,199.9,False,False,False,2.315227932961403,2.473900382594075
2024-03-01 04:25:00,7.3292,12.875,52.727999999999994,50.392,53.07000000000001,211.8,194.9,False,False,False,2.3742981706798862,2.5801762573114417
2024-03-01 04:30:00,7.4592,12.934000000000001,53.013,51.575,53.6635,209.8,202.5,False,False,False,2.3974767006911346,2.4839042558271607
2024-03-01 04:35:00,7.4794,13.118,52.477,51.146,53.172000000000004,222.6,198.9,False,False,False,2.305802585392333,2.5805513097452653
2024-03-01 04:40:00,7.4556,13.0018,52.496,51.1875,53.964999999999996,215.2,202.2,False,False,False,2.358777017971654,2.510429348503956
2024-03-01 04:45:00,7.2916,12.937199999999999,52.962,51.675,54.112,219.1,205.3,False,False,False,2.374775230356508,2.5344045444282073
2024-03-01 04:50:00,7.5242,12.899600000000001,53.894000000000005,51.774,53.54,221.5,200.7,False,False,False,2.2430849860647104,2.475552189403754
2024-03-01 04:55:00,7.4358,12.9922,52.839999999999996,51.913,54.19199999999999,219.4,198.0,False,False,False,2.336939855945508,2.5895182040123457
2024-03-01 05:00:00,7.486,13.145600000000002,53.177,52.251,54.979,220.2,206.3,False,False,False,2.393511536920981,2.5547806128453705
2024-03-01 05:05:00,7.545399999999999,13.037,53.912,51.825,54.766,214.3,206.7,False,False,False,2.387831433519988,2.475627848105145
2024-03-01 05:10:00,7.518000000000001,13.026599999999998,54.512,52.821000000000005,55.419000000000004,222.1,209.8,False,False,False,2.3434883491520324,2.4808806594216697
2024-03-01 05:15:00,7.4159999999999995,13.008,54.85,52.39,55.273,222.0,219.2,False,False,False,2.3765452135135128,2.406902542883211
2024-03-01 05:20:00,7.4286,13.086000000000002,54.504,53.0515,55.594500000000004,213.4,211.0,False,False,False,2.5110382860824747,2.53959985900474
2024-03-01 05:25:00,7.3995999999999995,13.0178,54.674,52.723,55.595000000000006,226.2,206.1,False,False,False,2.3502532882601437,2.5794628520351504
2024-03-01 05:30:00,7.481399999999999,13.3,54.702,53.596500000000006,56.65,226.9,209.7,False,False,False,2.455704819779884,2.657126483586341
2024-03-01 05:35:00,7.5280000000000005,12.974799999999998,54.235,53.21,55.788,227.2,213.4,False,False,False,2.2718771813820413,2.418793325257731
2024-03-01 05:40:00,7.4816,13.046199999999999,55.272000000000006,53.069,56.047000000000004,220.9,217.0,False,False,False,2.404097808752074,2.447305096559139
2024-03-01 05:45:00,7.501399999999999,12.9874,55.976,53.617999999999995,56.564,229.3,204.4,False,False,False,2.307898952027911,2.589047112035225
2024-03-01 05:50:00,7.565600000000001,12.9986,55.741,53.372,56.449,229.5,211.6,False,False,False,2.275419442193173,2.4679053023787016
2024-03-01 05:55:00,7.5245999999999995,13.2476,55.528999999999996,54.072500000000005,56.568,224.7,217.2,False,False,False,2.4570600570699206,2.541903291084766
2024-03-01 06:00:00,7.509399999999999,13.1564,55.697,53.504999999999995,57.117,235.4,217.5,False,False,False,2.3163115870976116,2.5069413682886337
2024-03-01 06:05:00,7.3852,13.267900000000001,55.326,53.7,56.498000000000005,223.6,208.6,False,False,False,2.52818971468396,2.7099866740332375
2024-03-01 06:10:00,7.65,13.0728,55.645,54.188,57.097500000000004,232.0,215.9,False,False,False,2.265244486573276,2.434167303774896
2024-03-01 06:15:00,7.5372,13.317400000000001,55.647000000000006,54.415,56.557,229.4,225.0,False,False,False,2.437349232953115,2.4850129512864205
2024-03-01 06:20:00,7.3942,13.2576,56.379999999999995,54.141,57.222,236.8,220.8,False,False,False,2.411326482683465,2.5860602857764694
2024-03-01 06:25:00,7.567400000000001,13.178,55.646,54.89,57.423,230.8,221.5,False,False,False,2.3703941600303287,2.469918610090293
2024-03-01 06:30:00,7.5116,13.068700000000002,56.501999999999995,54.592,57.815999999999995,231.1,216.4,False,False,False,2.3580196169166796,2.51819932287174
2024-03-01 06:35:00,7.509600000000001,13.0636,56.701,54.443000000000005,57.2965,218.9,217.2,False,False,False,2.481135148380792,2.500554714459279
2024-03-01 06:40:00,7.5084,13.2636,57.25599999999999,55.089,57.769000000000005,229.7,215.9,False,False,False,2.4744761209693804,2.6326408753435233
2024-03-01 06:45:00,7.5304,13.1816,56.541,54.708000000000006,57.836,230.4,220.8,False,False,False,2.407726041280863,2.5124097822061175
2024-03-01 06:50:00,7.531999999999999,13.241399999999999,56.44199999999999,54.713,58.141999999999996,236.2,224.0,False,False,False,2.3757657938917114,2.505160180880456
2024-03-01 06:55:00,7.498399999999999,13.2666,55.876,55.022000000000006,56.7,246.2,219.8,False,False,False,2.279632703452478,2.553437541355778
2024-03-01 07:00:00,7.438,13.0304,56.714999999999996,55.247,57.5375,235.4,221.7,False,False,False,2.337781811033229,2.482245549468751
2024-03-01 07:05:00,7.4712000000000005,13.157599999999999,56.436,54.994499999999995,58.413,232.0,220.9,False,False,False,2.416807930862068,2.53825006772295
2024-03-01 07:10:00,7.542,13.1314,55.962,55.1505,58.011,242.3,227.3,False,False,False,2.2649546957181173,2.4144237693466777
2024-03-01 07:15:00,7.497,13.341999999999999,57.419000000000004,54.367,58.737,231.1,218.5,False,False,False,2.5038673663998265,2.648255141304347
2024-03-01 07:20:00,7.5122,13.374799999999999,56.948,54.801,58.738,240.1,226.5,False,False,False,2.4167579598292375,2.5618701375496684
2024-03-01 07:25:00,7.453799999999999,13.1804,56.951,55.21,57.538,243.2,224.0,False,False,False,2.3198309955295144,2.5186736522891873
2024-03-01 07:30:00,7.4677999999999995,13.163599999999999,56.779999999999994,55.176,56.503,239.0,222.8,False,False,False,2.3307453903974893,2.5002161054982044
2024-03-01 07:35:00,7.4482,13.362799999999998,56.847,55.037,58.29299999999999,234.9,223.1,False,False,False,2.4876370180904392,2.619210827205039
2024-03-01 07:40:00,7.494,13.116800000000001,56.634,55.303999999999995,58.628,234.3,224.9,False,False,False,2.3763838799165358,2.4757080616471514
2024-03-01 07:45:00,7.510599999999999,13.0582,56.736000000000004,54.952999999999996,59.205999999999996,237.5,226.0,False,False,False,2.3174729159999994,2.43539742278761
2024-03-01 07:50:00,7.3709999999999996,13.1284,56.597,55.687,58.077999999999996,228.7,224.3,False,False,False,2.4898704679735704,2.538713223475504
2024-03-01 07:55:00,7.501,13.1758,57.342,55.126,58.528,240.6,221.6,False,False,False,2.3414488439456904,2.5422048368832724
2024-03-01 08:00:00,7.472799999999999,13.2186,57.515,54.934000000000005,57.633,241.2,226.3,False,False,False,2.3522059323797686,2.507079411798498
2024-03-01 08:05:00,7.3096000000000005,13.1166,56.598,55.539,59.041,240.8,215.0,False,False,False,2.3965532139857877,2.6841395996640824
2024-03-01 08:10:00,7.330800000000001,13.085399999999998,56.824,55.553999999999995,58.751999999999995,241.1,219.7,False,False,False,2.371307455205308,2.6022859692762847
2024-03-01 08:15:00,7.272799999999999,13.391,57.576,55.871,59.11900000000001,246.5,229.1,False,False,False,2.4865990528600412,2.675454677127892
2024-03-01 08:20:00,7.4685999999999995,13.2214,57.479,54.722,58.044000000000004,234.1,222.0,False,False,False,2.4288238184536524,2.561205657207207
2024-03-01 08:25:00,7.318600000000001,13.2316,56.532,55.016,58.674,241.5,223.5,False,False,False,2.4196370068322977,2.6145071013422814
2024-03-01 08:30:00,7.3879,13.2382,56.614,55.220000000000006,58.122,234.2,232.0,False,False,False,2.4647423811699407,2.488114938232759
2024-03-01 08:35:00,7.3416,13.1351,56.211,54.783,57.819,240.1,224.8,False,False,False,2.364822367294877,2.5257733558162805
2024-03-01 08:40:00,7.436400000000001,13.1852,56.80649999999999,54.852999999999994,58.306999999999995,248.3,223.3,False,False,False,2.2845864520606782,2.5403619169129708
2024-03-01 08:45:00,7.3542000000000005,13.157599999999999,56.839999999999996,54.975,57.9405,244.2,218.9,False,False,False,2.342094883045544,2.6127892665131194
2024-03-01 08:50:00,7.388,13.0404,57.048,55.312,57.5595,235.2,225.6,False,False,False,2.3707326293957864,2.471614868944543
2024-03-01 08:55:00,7.3264,13.102,56.936,55.157000000000004,58.26800000000001,231.2,221.5,False,False,False,2.4707183684688587,2.5789168703837477
2024-03-01 09:00:00,7.359399999999999,13.0752,56.989,54.301,58.455,240.6,221.3,False,False,False,2.341111924344233,2.5452848124592062
2024-03-01 09:05:00,7.3915999999999995,13.143199999999998,55.928,54.836,57.908,241.3,221.3,False,False,False,2.3340928755905503,2.5450366510619062
2024-03-01 09:10:00,7.368,13.1136,55.504,54.148,57.79600000000001,239.3,221.3,False,False,False,2.3340837723359797,2.5239324298237684
2024-03-01 09:15:00,7.323600000000001,13.0504,56.497,54.605,56.597,230.8,226.0,False,False,False,2.41574155520412,2.4670493404473937
2024-03-01 09:20:00,7.3452,12.980799999999999,55.989999999999995,54.29299999999999,58.084,230.3,228.8,False,False,False,2.391921824513918,2.4076031301816228
2024-03-01 09:25:00,7.3536,13.0412,55.564,53.653999999999996,56.705,235.9,223.6,False,False,False,2.322477319170081,2.450234345224607
2024-03-01 09:30:00,7.385599999999999,13.0568,55.839999999999996,54.047000000000004,56.709,237.7,225.3,False,False,False,2.307566028102651,2.434569218286729
2024-03-01 09:35:00,7.337999999999999,12.956999999999999,56.008,53.818000000000005,56.515,239.2,225.5,False,False,False,2.268511316785117,2.406332181707317
2024-03-01 09:40:00,7.3062,13.0368,56.355,53.372,56.859,240.1,218.9,False,False,False,2.3082892070942664,2.531842113400335
2024-03-01 09:45:00,7.2146,13.084299999999999,56.097,54.665,57.221000000000004,232.6,217.4,False,False,False,2.4610209629776914,2.6330886660009707
2024-03-01 09:50:00,7.3696,12.6732,54.849000000000004,53.926,56.4885,230.3,226.5,False,False,False,2.2095180586602017,2.246587235803287
2024-03-01 09:55:00,7.3298000000000005,12.8612,55.672000000000004,53.802,55.674,232.7,226.0,False,False,False,2.279060142587022,2.346625199911504
2024-03-01 10:00:00,7.3113,12.8464,55.199,53.991,56.395,234.8,213.2,False,False,False,2.2661682815339286,2.495761315685584
2024-03-01 10:05:00,7.1781999999999995,12.778,54.778,53.968,56.178999999999995,236.7,221.5,False,False,False,2.2651894819391636,2.420633636004515
2024-03-01 10:10:00,7.2306,12.9018,54.839,53.153,55.628,237.2,214.6,False,False,False,2.2711219376053964,2.510298805219012
2024-03-01 10:15:00,7.2097999999999995,12.8198,55.022000000000006,53.242999999999995,56.193,237.5,219.3,False,False,False,2.2552673733333335,2.442435025839793
2024-03-01 10:20:00,7.2616,12.7232,54.736000000000004,53.275,56.033,233.5,220.5,False,False,False,2.2275996487461334,2.358932054341144
2024-03-01 10:25:00,7.1414,12.770599999999998,54.943000000000005,52.895,55.201,230.9,221.3,False,False,False,2.307586737996246,2.4076899132550076
2024-03-01 10:30:00,7.1816,12.7138,54.70399999999999,51.964999999999996,55.928,230.0,216.3,False,False,False,2.2705253235579703,2.4143357578286326
2024-03-01 10:35:00,7.2216000000000005,12.6584,54.54600000000001,52.510000000000005,55.459,232.8,215.3,False,False,False,2.2034216825124093,2.3825200542911698
2024-03-01 10:40:00,7.215000000000001,12.6616,53.658,52.099000000000004,54.564,232.5,216.6,False,False,False,2.1804027592281954,2.340460025487329
2024-03-01 10:45:00,7.2059,12.5542,54.364,52.148,54.79600000000001,232.2,213.9,False,False,False,2.157015353952531,2.341556639494052
2024-03-01 10:50:00,7.075,12.7606,53.754,52.157,54.349000000000004,230.9,214.5,False,False,False,2.290979975747076,2.4661411487179485
2024-03-01 10:55:00,7.1096,12.8,53.925,51.77,54.291,219.5,207.7,False,False,False,2.407875549096431,2.5446734859252125
2024-03-01 11:00:00,7.1176,12.6202,53.367,51.717999999999996,54.791,223.9,207.7,False,False,False,2.281082063153193,2.4589998745305723
2024-03-01 11:05:00,7.112,12.5814,53.658,51.663,54.735,219.6,214.8,False,False,False,2.3143183295081964,2.366034940223463
2024-03-01 11:10:00,7.132599999999999,12.55,52.57899999999999,51.271,54.763999999999996,226.8,207.7,False,False,False,2.199546542136978,2.401815867870326
2024-03-01 11:15:00,7.0164,12.4685,53.084,50.795,53.385000000000005,224.4,212.6,False,False,False,2.2182682507625273,2.341389442479356
2024-03-01 11:20:00,7.1638,12.529599999999999,51.302,50.691,53.31,224.1,207.1,False,False,False,2.1588191161758137,2.3360278316513754
2024-03-01 11:25:00,7.0694,12.5191,51.9145,50.193,53.28099999999999,221.1,207.2,False,False,False,2.223548018318131,2.3727146083500905
2024-03-01 11:30:00,7.0398,12.581199999999999,52.21900000000001,50.596000000000004,51.952,222.3,207.2,False,False,False,2.2397636257834757,2.4029896429134494
2024-03-01 11:35:00,7.037000000000001,12.4736,51.027,50.04,52.471000000000004,220.3,203.0,False,False,False,2.1997460581177175,2.387212101494252
2024-03-01 11:40:00,6.976000000000001,12.5216,52.047000000000004,50.132,52.08,226.6,199.6,False,False,False,2.1917092094929873,2.4881829001558664
2024-03-01 11:45:00,7.893600000000001,12.3914,51.33200000000001,50.017,51.48199999999999,210.9,206.1,False,False,False,1.8922512486986989,1.936321146776107
2024-03-01 11:50:00,7.034999999999999,12.4134,50.708,49.388999999999996,53.124,215.6,207.7,False,False,False,2.219046584693878,2.303449415792008
2024-03-01 11:55:00,7.122400000000001,12.273,50.876999999999995,49.056,51.364,213.0,204.6,False,False,False,2.1239892878690654,2.2111911941158895
2024-03-01 12:00:00,6.9464,12.3072,50.914,49.053999999999995,51.3235,212.4,203.5,False,False,False,2.216835189092906,2.313787686306306
2024-03-01 12:05:00,6.910200000000001,12.2838,50.025999999999996,49.1005,51.754,211.4,200.2,False,False,False,2.226574609129611,2.3511382236263727
2024-03-01 12:10:00,6.919200000000001,12.2286,49.756,49.024,50.89,220.5,200.2,False,False,False,2.092258763945578,2.3044108763736264
2024-03-01 12:15:00,6.9758,12.2622,49.932,48.773,50.741,209.3,204.2,False,False,False,2.1913859543664067,2.246116945391229
2024-03-01 12:20:00,6.8988,12.3146,50.583,47.723,50.463,208.7,196.9,False,False,False,2.241281456527179,2.3755989841402854
2024-03-01 12:25:00,6.825999999999999,12.3328,49.732,47.931,50.347,208.5,197.2,False,False,False,2.2694890329336537,2.3995358182893853
2024-03-01 12:30:00,7.009399999999999,12.3686,49.493,48.138,50.237,200.0,191.8,False,False,False,2.300318399866667,2.3986636077858883
2024-03-01 12:35:00,6.8713999999999995,12.1622,49.619,47.807,49.0245,204.2,196.2,False,False,False,2.2029277373571663,2.2927514983095483
2024-03-01 12:40:00,6.9075999999999995,12.016200000000001,49.198,47.261,50.039,207.9,193.3,False,False,False,2.089887415226338,2.2477371630913376
2024-03-01 12:45:00,6.8322,12.1274,48.836,46.739999999999995,48.891,209.8,189.4,False,False,False,2.1168462901917158,2.344848741722397
2024-03-01 12:50:00,6.744400000000001,12.1136,48.39,46.691,48.58,201.3,191.7,False,False,False,2.2245822985428045,2.335985480942444
2024-03-01 12:55:00,6.808,12.11,47.689,46.2575,49.797000000000004,201.0,190.0,False,False,False,2.201281920024875,2.3287245574999997
2024-03-01 13:00:00,6.840000000000001,11.984,48.06,46.402,49.587,196.7,190.2,False,False,False,2.187009316274078,2.2617493822876504
2024-03-01 13:05:00,6.937600000000001,11.940000000000001,46.83,46.124,48.234,188.1,185.6,False,False,False,2.179872997530865,2.2092355109674338
2024-03-01 13:10:00,6.772799999999999,11.885200000000001,46.791999999999994,46.033,47.859,192.1,185.1,False,False,False,2.1736316769969353,2.2558327668887697
2024-03-01 13:15:00,6.833799999999999,11.985800000000001,46.882,45.386,48.292,194.8,190.3,False,False,False,2.158203714350902,2.209238484264612
2024-03-01 13:20:00,7.0024,11.9446,46.825,45.103,47.1105,200.9,188.7,False,False,False,1.9857256182221665,2.1141085145778127
2024-03-01 13:25:00,6.722800000000001,11.9608,46.4875,45.305,47.907,187.0,185.9,False,False,False,2.2717603985294113,2.285202767751479
2024-03-01 13:30:00,6.7432,11.8291,45.632,45.533,46.878,191.9,180.5,False,False,False,2.1239829017326732,2.258129190263158
2024-03-01 13:35:00,6.731199999999999,11.7226,46.08,44.5,46.562,190.5,176.7,False,False,False,2.0861313935433072,2.249055067741936
2024-03-01 13:40:00,6.8462000000000005,11.744399999999999,45.57,44.152,46.576,186.2,177.5,False,False,False,2.081565617800453,2.183591650898278
2024-03-01 13:45:00,6.7844,11.8294,45.513,43.775,46.29,194.3,173.4,False,False,False,2.0437199217990503,2.2900506390170445
2024-03-01 13:50:00,6.8058,11.745999999999999,45.3365,43.652,46.013,188.2,176.2,False,False,False,2.0573457868800915,2.1974601423997346
2024-03-01 13:55:00,6.7226,11.7512,45.158,43.858,45.795,185.0,176.2,False,False,False,2.127377091162162,2.233625209222474
2024-03-01 14:00:00,6.832599999999999,11.7506,44.224000000000004,43.898,46.536,183.5,175.6,False,False,False,2.0952140659400555,2.189474835421413
2024-03-01 14:05:00,6.6342,11.636199999999999,44.483,42.94,44.049,188.5,168.3,False,False,False,2.0253933877984083,2.2684887320261433
2024-03-01 14:10:00,6.7494,11.52,44.751,43.012,46.226,181.8,173.6,False,False,False,2.041230534020902,2.1376481053283407
2024-03-01 14:15:00,6.7064,11.5686,44.419,42.158,44.363,181.0,172.1,False,False,False,2.042068781645181,2.1476725710504225
2024-03-01 14:20:00,6.6866,11.7194,43.565,42.638999999999996,44.977999999999994,180.0,167.4,False,False,False,2.129389951333333,2.2896666143369178
2024-03-01 14:25:00,6.757,11.6722,43.302,42.044,43.8215,168.0,168.0,False,False,False,2.193961244444445,2.193961244444445
2024-03-01 14:30:00,6.680400000000001,11.5158,43.659,41.275999999999996,44.317,183.0,164.2,False,False,False,1.98272450284153,2.209735590864799
2024-03-01 14:35:00,6.757900000000001,11.4796,42.537,41.219,44.2795,178.4,166.3,False,False,False,1.9673323220781942,2.110475563792843
2024-03-01 14:40:00,6.6208,11.5442,42.44,41.452999999999996,43.515,173.8,167.5,False,False,False,2.0953464129395214,2.174156457127695
2024-03-01 14:45:00,6.7602,11.616800000000001,41.843,41.239,42.565,170.5,164.8,False,False,False,2.077800570573477,2.149666245647923
2024-03-01 14:50:00,6.729000000000001,11.5548,41.354,40.456,42.879000000000005,167.8,161.5,False,False,False,2.0818493051549454,2.1630607641176463
2024-03-01 14:55:00,6.527200000000001,11.3874,42.076,40.542,42.601,168.8,164.3,False,False,False,2.0931276529456286,2.1504561644383573
2024-03-01 15:00:00,6.736,11.4646,41.789,40.588,42.0195,168.2,161.2,False,False,False,2.030292138807967,2.1184561895006206
2024-03-01 15:05:00,6.625400000000001,11.406,41.226,39.757999999999996,42.3015,164.8,156.5,False,False,False,2.0762564086384168,2.1863709657738726
2024-03-01 15:10:00,6.604000000000001,11.396600000000001,41.074,39.997,41.7225,173.1,154.6,False,False,False,1.973755163567944,2.2099419069444446
2024-03-01 15:15:00,6.576599999999999,11.280199999999999,40.804,38.852,40.6265,157.6,157.0,False,False,False,2.0841088603884654,2.092073607625619
2024-03-01 15:20:00,6.695400000000001,11.2252,40.289,39.318,41.041,166.8,152.6,False,False,False,1.9021593370903267,2.079162368457841
2024-03-01 15:25:00,6.6288,11.3724,39.973,39.152,41.912,164.0,145.9,False,False,False,2.032479381077236,2.2846238416495317
2024-03-01 15:30:00,6.5927999999999995,11.328399999999998,40.099000000000004,38.56,40.505,160.7,158.5,False,False,False,2.0386749814284726,2.0669720474167543
2024-03-01 15:35:00,6.6372,11.228399999999999,39.668,38.518,40.505,154.5,147.0,False,False,False,2.047666862869471,2.1521396619954642
2024-03-01 15:40:00,6.6208,11.354800000000001,39.793,38.190999999999995,40.467,155.7,153.1,False,False,False,2.0908465372511245,2.1263540551926847
2024-03-01 15:45:00,6.6792,11.3083,39.189,37.565999999999995,40.031,157.3,151.7,False,False,False,1.995273383721833,2.068928828341756
2024-03-01 15:50:00,6.628,11.1993,39.223,38.592,40.33,148.9,149.0,False,False,False,2.1057371436180126,2.1043238972129
